ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0006836,neurotransmitter transport,42/1039,232/21338,0.1810344827586207,3.7179151040456673,9.417031936415018,1.391087681327487e-13,3.845130008563448e-11,3.2094072449697936e-11,ABCC8/SYT13/SLC18A1/CHAT/SLC6A15/RIMS1/CHRNA3/P2RX7/SLC17A6/STX1B/HRH3/SLC32A1/SLC1A6/RAB3A/SLC1A1/SLC38A1/CSPG5/RIMS3/SV2C/NPY/GRM4/UNC13A/SYT4/UNC13C/CPLX2/SLC22A3/CACNA1B/DRD2/SLC1A7/GDNF/CPLX1/RAB3B/GPR151/RIMS2/SLC17A8/NRXN1/SYN3/PCLO/ERC2/SLC18A3/LRRK2/GABRQ,42
GO:0007612,learning,35/1039,174/21338,0.20114942528735633,4.1310167822729635,9.382061463471926,6.314838032145529e-13,1.6485235507251021e-10,1.3759699712148681e-10,ABCC8/NRXN3/JPH4/SLC8A3/NTSR1/PAK5/SLC1A1/TNR/SLC8A2/ATP8A1/FOXP2/C1QL1/EPHB2/ADGRB3/DRD2/JPH3/SORCS3/CLSTN2/CHRNB2/SHANK1/SHANK2/ELAVL4/GABRB3/NETO1/GRM5/NEUROD2/TTC36/CNTNAP2/NRXN1/TH/PLCB1/CSMD1/NOG/RELN/TAFA2,35
GO:0099565,"chemical synaptic transmission, postsynaptic",30/1039,130/21338,0.23076923076923078,4.739320352409862,9.67501445853636,6.760640300267464e-13,1.6720130932082536e-10,1.3955759423155999e-10,SEZ6/PRKCZ/RIMS1/CHRNA3/KCNK2/P2RX7/STX1B/SLC8A3/NTSR1/CHRNA4/CELF4/GLRA2/CBLN1/P2RX3/CUX2/SLC8A2/GLRA3/DRD2/GRID2/CHRNB2/SHANK1/SLC1A7/GRIK2/GABRB3/NETO1/RIMS2/NRXN1/LRRK2/RELN/GRIN2B,30
GO:0035249,"synaptic transmission, glutamatergic",28/1039,122/21338,0.22950819672131148,4.713422426986857,9.30592715324423,4.557280142091576e-12,9.73393608531287e-10,8.124605650446515e-10,ABCC8/CACNG4/OPHN1/SLC17A6/TNR/GRIA2/GRM4/UNC13A/UNC13C/DRD2/CDH8/GRID2/GRIA4/GRIK3/GRM2/GRIK2/HCN1/CACNG2/GRM5/DSCAM/SLC17A8/NRXN1/LRRK2/RELN/GRM7/GRIN3A/FRRS1L/GRIN2B,28
GO:0045664,regulation of neuron differentiation,37/1039,206/21338,0.1796116504854369,3.6886943195940836,8.772873546616058,5.056877707314985e-12,1.0331421020292658e-9,8.623307248263449e-10,SOX8/ASPM/EYA1/SFRP1/HOXA2/MYCL/BCL11A/NKX2-2/BMP2/SIX1/BCL11B/HOXD3/MYCN/SOX3/MMD2/ZFHX2/LBX1/ASCL1/SH3GL3/CNTN4/GDF6/BRINP3/NEUROD1/RAC3/NEUROD2/DAB1/VWC2L/CDK5R1/SOX11/LRRK2/RELN/HES5/ZNF536/DLL1/DISP3/OLIG2/TUNAR,37
GO:0071805,potassium ion transmembrane transport,38/1039,220/21338,0.17272727272727273,3.5473094758946537,8.592188364673234,8.954372076450476e-12,1.5583923847126217e-9,1.3007403647896482e-9,ABCC8/KCNQ2/KCNK2/P2RX7/KCNH4/SLC17A6/NALCN/ATP1A3/KCNT1/KCNIP3/KCNIP2/KCNC1/KCNA5/FXYD2/KCNH5/HCN3/ANK3/AKAP6/KCNB1/KCNT2/KCNJ9/KCNJ3/HCN1/KCNC2/KCNV2/KCNK9/KCNS3/KCNK3/NPPA/DPP10/KCNA3/KCNB2/KCNH8/KCNK12/KCND2/KCNH7/KCNJ11/KCNMB2,38
GO:0006813,potassium ion transport,41/1039,254/21338,0.16141732283464566,3.3150364144809132,8.39721575250042,1.2827436168647002e-11,2.1527186627311525e-9,1.7968055324954414e-9,ABCC8/KCNQ2/KCNK2/P2RX7/KCNH4/SLC17A6/NALCN/ATP1A3/KCNT1/KCNIP3/KCNIP2/KCNC1/KCNA5/FXYD6/FXYD2/KCNH5/HCN3/DRD2/ANK3/AKAP6/KCNB1/KCNT2/KCNJ9/KCNJ3/HCN1/KCNC2/KCNV2/KCNK9/KCNS3/KCNK3/NPPA/DPP10/KCNA3/KCNB2/KCNH8/KCNK12/KCND2/KCNH7/KCNJ11/KCNMB2/FXYD7,41
GO:0051962,positive regulation of nervous system development,47/1039,321/21338,0.14641744548286603,3.0069831104075027,8.196869151942554,1.4312923488770113e-11,2.286465557743325e-9,1.9084397952871567e-9,SOX8/ASPM/DCT/SOX10/CBLN1/CUX2/OPRM1/MYB/BCL11A/MYRF/NKX2-2/BMP2/FLRT3/FLRT1/EPHB2/ADGRB3/ASCL1/ST8SIA2/LRRTM2/DRD2/GRID2/PTPRD/EPHB1/CLSTN2/LRRTM1/SLITRK5/LRTM2/GRM5/IL1RAPL1/OTP/DSCAM/LINGO2/LRRN1/LRRTM4/SOX11/SLITRK1/SLITRK4/NRXN1/ADGRB1/EPHB3/SLITRK2/MAPT/RELN/LRRTM3/L1CAM/OLIG2/ZNF488,47
GO:0007215,glutamate receptor signaling pathway,20/1039,69/21338,0.2898550724637681,5.952769524766009,9.322583009566893,5.578126765078596e-11,8.039145014528666e-9,6.710017657538293e-9,SLC1A1/GRIA2/GRM4/EPHB2/SSTR1/GRID2/GRIA4/KCNB1/SHANK1/GRIK3/GRM2/GRIK2/GRM5/CDK5R1/NRXN1/PLCB1/GRM7/GRIN3A/FRRS1L/GRIN2B,20
GO:0048167,regulation of synaptic plasticity,40/1039,255/21338,0.1568627450980392,3.221498801638076,8.073969411544526,5.6477582779014514e-11,8.039145014528666e-9,6.710017657538293e-9,PRKCZ/JPH4/SLC8A3/CBLN1/RAB3A/SLC1A1/P2RX3/SLC38A1/TNR/SLC8A2/VGF/SYT4/EPHB2/UNC13C/ACP4/CNTN4/CPLX2/LRRTM2/DRD2/GRID2/JPH3/SORCS3/KCNB1/SHANK2/LRRTM1/GRM2/GRIK2/NETO1/GRM5/NEUROD2/SLITRK4/ADGRB1/NOG/MAPT/SLC18A3/SHISA7/RELN/GRIN3A/SHISA8/GRIN2B,40
GO:0048706,embryonic skeletal system development,29/1039,144/21338,0.2013888888888889,4.135934659394717,8.542380590932376,5.8167893273882664e-11,8.039145014528666e-9,6.710017657538293e-9,HOXA11/DLX6/MBTD1/COL11A1/HOXA9/GRHL2/SIX4/FGF9/XYLT1/EYA1/DLX5/HOXA2/MDFI/SIX1/HOXD3/MYCN/PDGFRA/TFAP2A/COL2A1/OSR1/MMP16/HAND2/HOXD4/DMRT2/SOX11/DSCAML1/NOG/PAX5/LHX1,29
GO:1901890,positive regulation of cell junction assembly,28/1039,135/21338,0.2074074074074074,4.259537304388122,8.595305434037318,5.992057606460657e-11,8.04476534078818e-9,6.714708764412756e-9,CBLN1/SFRP1/CUX2/FLRT3/FLRT1/EPHB2/ADGRB3/ST8SIA2/LRRTM2/GRID2/PTPRD/EPHB1/CLSTN2/LRRTM1/SLITRK5/LRTM2/IL1RAPL1/CNTNAP2/LINGO2/LRRN1/LRRTM4/SLITRK1/SLITRK4/NRXN1/ADGRB1/EPHB3/SLITRK2/LRRTM3,28
GO:0001508,action potential,34/1039,196/21338,0.17346938775510204,3.5625503329339434,8.15388414538065,9.855989494128464e-11,1.251710665754315e-8,1.0447629261770317e-8,ABCC8/KCNQ2/KCNK2/CACNA1I/CHRNA4/FGF12/SLC8A2/KCNIP2/KCNC1/KCNA5/SCN2A/HCN3/ANK3/AKAP6/SCN3A/KCNB1/GJD2/CHRNB2/KCNJ3/GRIK2/HCN1/KCNC2/SCN3B/KCNV2/KCNK9/KCNS3/KCNK3/KCNA3/KCNB2/CTNNA3/SCN5A/KCND2/KCNJ11/KCNMB2,34
GO:0045653,negative regulation of megakaryocyte differentiation,11/1039,20/21338,0.55,11.295380173243505,10.421285351995506,3.880688205605833e-10,4.558838469535452e-8,3.8051169089703514e-8,MYB/H4C8/H4C3/H4C11/H4C15/H4C14/H4C12/H4C5/H4C4/H4C1/H4C2,11
GO:0048704,embryonic skeletal system morphogenesis,22/1039,98/21338,0.22448979591836735,4.610359254385103,8.104445972879827,1.3846441579935252e-9,1.549153071050375e-7,1.2930286046826755e-7,HOXA11/COL11A1/HOXA9/GRHL2/SIX4/EYA1/HOXA2/MDFI/SIX1/HOXD3/MYCN/PDGFRA/TFAP2A/COL2A1/OSR1/MMP16/HOXD4/SOX11/DSCAML1/NOG/PAX5/LHX1,22
GO:0099558,maintenance of synapse structure,13/1039,33/21338,0.3939393939393939,8.090354945022895,9.221919097372089,1.8532801917286198e-9,1.979219004757451e-7,1.651990907746612e-7,OPHN1/RIMS1/CBLN1/RAB3A/RIMS3/CSMD2/C1QL1/ADGRB3/SHANK1/BSN/RIMS2/PCLO/ERC2,13
GO:0099560,synaptic membrane adhesion,13/1039,33/21338,0.3939393939393939,8.090354945022895,9.221919097372089,1.8532801917286198e-9,1.979219004757451e-7,1.651990907746612e-7,CDH10/PTPRS/CDH9/FLRT3/LRRC4/PTPRD/SLITRK5/LRFN5/ELFN2/IL1RAPL1/SLITRK1/SLITRK2/NTNG2,13
GO:0007269,neurotransmitter secretion,28/1039,160/21338,0.175,3.593984600577478,7.451128333462299,3.579235807694582e-9,3.656267187034096e-7,3.0517694781395914e-7,ABCC8/SYT13/RIMS1/CHRNA3/P2RX7/STX1B/HRH3/SLC32A1/RAB3A/CSPG5/RIMS3/SV2C/NPY/GRM4/UNC13A/SYT4/UNC13C/CPLX2/CACNA1B/CPLX1/GPR151/RIMS2/NRXN1/SYN3/PCLO/ERC2/SLC18A3/LRRK2,28
GO:0099643,signal release from synapse,28/1039,160/21338,0.175,3.593984600577478,7.451128333462299,3.579235807694582e-9,3.656267187034096e-7,3.0517694781395914e-7,ABCC8/SYT13/RIMS1/CHRNA3/P2RX7/STX1B/HRH3/SLC32A1/RAB3A/CSPG5/RIMS3/SV2C/NPY/GRM4/UNC13A/SYT4/UNC13C/CPLX2/CACNA1B/CPLX1/GPR151/RIMS2/NRXN1/SYN3/PCLO/ERC2/SLC18A3/LRRK2,28
GO:1990709,presynaptic active zone organization,8/1039,11/21338,0.7272727272727273,14.936039898503807,10.459428844013697,4.454822246368103e-9,4.453874411847599e-7,3.717506761470896e-7,RIMS1/RAB3A/RIMS3/BSN/RIMS2/NRXN1/PCLO/ERC2,8
GO:0048705,skeletal system morphogenesis,35/1039,239/21338,0.14644351464435146,3.007518494207095,7.060975423751826,5.734242154196929e-9,5.613584142202368e-7,4.6854794444161757e-7,HOXA11/COL11A1/HOXA9/GRHL2/P2RX7/SIX4/SMPD3/EYA1/SFRP1/DLX5/HOXA2/SOX6/MDFI/ACVR2B/TCF15/SIX1/HOXD3/MYCN/SOX5/PDGFRA/TFAP2A/COL2A1/OSR1/MMP16/UNCX/HOXD4/HOXD8/SOX11/DSCAML1/NOG/PAX5/RIPPLY2/ACTN3/LHX1/LOC102724560,35
GO:0099504,synaptic vesicle cycle,35/1039,241/21338,0.14522821576763487,2.9825598345041313,7.0026368337487845,7.151259735957624e-9,6.857912142707117e-7,5.724080295634396e-7,SYT13/SLC18A1/OPHN1/RIMS1/P2RX7/RAPGEF4/SLC17A6/STX1B/SLC32A1/RAB3A/ATP6V0A4/SH3GL2/CSPG5/RIMS3/SV2C/NPY/ATP8A1/UNC13A/SYT4/UNC13C/CPLX2/CACNA1B/BSN/CPLX1/RAB3B/GPR151/BRSK2/RIMS2/SLC17A8/NRXN1/SYN3/PCLO/ERC2/LRRK2/DNM3,35
GO:0065004,protein-DNA complex assembly,38/1039,279/21338,0.13620071684587814,2.797161593895426,6.836085547754913,9.959223291233373e-9,8.999690431828003e-7,7.51175424759829e-7,MACROH2A2/CENPF/H2BC11/H4C8/CENPV/H1-4/H2BC4/H3C13/H1-5/H2BC13/H1-6/H1-2/H4C3/H3C12/H4C11/H3C14/H3C15/H2BC15/H4C15/H4C14/H4C12/H2BC8/H3C8/H2BC17/H3C6/H3C11/H2BC9/H3C1/H2BC3/H4C5/H4C4/H2BC7/H3C7/H4C1/H4C2/H3C10/H3C2/H3C3,38
GO:0031644,regulation of nervous system process,25/1039,141/21338,0.1773049645390071,3.6413217837664424,7.119193547793374,1.859683692168757e-8,1.5888461217274527e-6,1.3261591267025434e-6,PRKCZ/RIMS1/STX1B/SOX10/SLC8A3/NTSR1/CELF4/CBLN1/NMU/CUX2/FGF12/TNR/SLC8A2/MYRF/ZFHX2/SHANK1/GRIK2/NETO1/TAC4/RIMS2/NRXN1/LRRK2/RELN/ZNF488/GRIN2B,25
GO:0050767,regulation of neurogenesis,48/1039,413/21338,0.1162227602905569,2.3868732041192526,6.438966718011706,2.260789946310265e-8,1.8970449924485602e-6,1.5834028834496334e-6,SOX8/ABCC8/FSTL4/ASPM/SIRT2/MAP2/DCT/DLL3/SOX10/PTPRS/CUX2/OPRM1/TNR/MYB/BCL11A/MYRF/NKX2-2/BMP2/SYT4/EPHB2/MYCN/ASCL1/SEMA6C/HES6/VAX1/DRD2/POU4F1/PTPRD/GRM5/IL1RAPL1/CHD7/OTP/DSCAM/NEGR1/DAB1/SOX11/SLITRK1/HES7/NOG/MAPT/SLIT1/DCC/RELN/HES5/DLL1/L1CAM/OLIG2/ZNF488,48
GO:0071824,protein-DNA complex organization,39/1039,300/21338,0.13,2.669817131857555,6.589681815139386,2.3545310209603295e-8,1.9410423276302785e-6,1.6201260543117615e-6,MACROH2A2/CENPF/H2BC11/H4C8/CENPV/H1-4/H2BC4/H2AC25/H3C13/H1-5/H2BC13/H1-6/H1-2/H4C3/H3C12/H4C11/H3C14/H3C15/H2BC15/H4C15/H4C14/H4C12/H2BC8/H3C8/H2BC17/H3C6/H3C11/H2BC9/H3C1/H2BC3/H4C5/H4C4/H2BC7/H3C7/H4C1/H4C2/H3C10/H3C2/H3C3,39
GO:0043583,ear development,35/1039,256/21338,0.13671875,2.807800469201155,6.5834221379220015,3.438110600363545e-8,2.7854623639841894e-6,2.3249364967249672e-6,DLX6/USH1C/COL11A1/KCNK2/SIX4/FGF9/EYA1/DLX5/HOXA2/HOXA13/NECTIN1/MYCL/BMP2/TCF15/SIX1/ATP8A2/EPHB2/MYCN/TFAP2A/COL2A1/LGR5/OSR1/PCDH15/ZIC3/NEUROD1/BMPER/OTOGL/GABRB3/GBX2/KCNK3/CHD7/SLC17A8/NOG/HES5/DLL1,35
GO:0010975,regulation of neuron projection development,52/1039,477/21338,0.1090146750524109,2.2388403621447006,6.190761956008427,4.980287469905407e-8,3.836454232964837e-6,3.202165852091035e-6,HECW1/CNTN1/LRRC7/FSTL4/SEZ6/KIF26A/CRMP1/PAK3/MAP2/CHRNA3/STX1B/SFRP1/STMN2/PTPRS/CUX2/TNR/TRIM67/BCL11A/RAP2A/ACAP3/ATP8A2/EPHB2/ADGRB3/AVIL/MDM2/ACP4/SEMA6C/GRID2/PTPRD/CHRNB2/CSMD3/IL1RAPL1/ZNF804A/DSCAM/NEGR1/FUT9/DAB1/BRSK2/CDK5R1/SLITRK1/EPHB3/MAPT/SLIT1/DCC/LRRK2/RELN/NTNG2/L1CAM/NEU4/GPC2/SKOR2/SRCIN1,52
GO:0030534,adult behavior,27/1039,176/21338,0.1534090909090909,3.1505709160906465,6.481400789228985,1.1818608138660377e-7,8.957361232833084e-6,7.476423416748484e-6,NRXN3/SEZ6/CHRNA3/SEZ6L/NTSR1/CHRNA4/SLC1A1/OPRM1/GABRG2/FGF12/OPRD1/NPY/ZFHX2/DRD2/CHRNB2/SHANK1/SHANK2/GRM2/SLITRK5/GDNF/CHD7/DAB1/SPTBN2/CNTNAP2/SLITRK1/NRXN1/PAX5,27
GO:0048483,autonomic nervous system development,13/1039,46/21338,0.2826086956521739,5.803950286646859,7.37914972140598,1.8226163744531728e-7,1.2782797527694715e-5,1.0669392947702315e-5,SOX8/TFAP2B/KIF26A/SOX10/SOX4/SIX1/TFAP2A/ASCL1/HAND2/GBX2/GDNF/INSM1/SOX11,13
GO:0048709,oligodendrocyte differentiation,20/1039,112/21338,0.17857142857142858,3.6673312250790597,6.403081225480595,4.2953891997494103e-7,2.6557939275819053e-5,2.2167063931116768e-5,SOX8/CNTN1/SOX10/SLC8A3/FA2H/SOX6/B4GALT6/NEUROD4/PLP1/MYRF/NKX2-2/NKX2-1/ASCL1/GPR17/PRDM8/SOX11/OLIG1/HES5/OLIG2/ZNF488,20
GO:0061326,renal tubule development,20/1039,113/21338,0.17699115044247787,3.6348769664500415,6.353497214584999,4.983461603605064e-7,3.041205983810415e-5,2.5383975304213904e-5,HOXA11/SOX8/PROM1/TFAP2B/SIX4/EYA1/BMP2/SIX1/LGR5/GREB1L/OSR1/GDNF/IRX2/MTSS1/NOG/PTCH1/HES5/DLL1/CD24/LHX1,20
GO:0060993,kidney morphogenesis,19/1039,105/21338,0.18095238095238095,3.7162289747467803,6.3123704469653985,6.720770585193765e-7,3.715196415143774e-5,3.100955823260426e-5,HOXA11/SOX8/SIX4/EYA1/SOX4/BMP2/SIX1/FRAS1/GREB1L/OSR1/GDNF/IRX2/BASP1/ERBB4/NOG/PTCH1/LRRK2/HES5/LHX1,19
GO:0015837,amine transport,19/1039,106/21338,0.1792452830188679,3.6811702108340745,6.260643810552779,7.819560551390292e-7,4.223461497814136e-5,3.525188459102266e-5,SLC18A1/SLC44A1/CHRNA3/P2RX7/CHGA/NTSR1/CHRNA4/SYT4/RHCG/DRD2/KCNB1/CHRNB2/GRM2/NPY5R/GDNF/RAB3B/SLC17A8/SLC18A3/GRM7,19
GO:0009953,dorsal/ventral pattern formation,18/1039,98/21338,0.1836734693877551,3.7721121172241756,6.222769342835163,1.0473826588947443e-6,5.4928401439391135e-5,4.584698284364454e-5,HOXA11/TLL1/SFRP1/HOXA2/GLI1/MDFI/VAX2/NKX2-2/NKX2-1/ASCL1/FOXN4/TBX20/CXXC4/DDIT3/DSCAML1/NOG/PTCH1/LHX1,18
GO:0035418,protein localization to synapse,18/1039,98/21338,0.1836734693877551,3.7721121172241756,6.222769342835163,1.0473826588947443e-6,5.4928401439391135e-5,4.584698284364454e-5,CACNA2D2/LRRC7/KIF2C/GRIP2/KIF5A/LHFPL4/SHANK1/LRRTM1/BSN/NETO1/CACNG2/KIF5C/CPLX1/ERBB4/NRXN1/PCLO/MAPT/RELN,18
GO:0035725,sodium ion transmembrane transport,26/1039,194/21338,0.13402061855670103,2.752388795729438,5.547213589779975,2.826650119552153e-6,1.3553498889566903e-4,1.131267276632795e-4,SLC6A15/ASIC4/P2RX7/SLC17A6/SLC8A3/NALCN/ATP1A3/SLC38A1/FGF12/SLC8A2/SCN2A/FXYD6/FXYD2/HCN3/OSR1/SLC5A12/SCN3A/HCN1/WNK2/SCN3B/KCNK9/KCNK3/NPPA/SLC17A8/SCN5A/FXYD7,26
GO:0042551,neuron maturation,13/1039,58/21338,0.22413793103448276,4.603132985961302,6.216495263909639,3.2815653983823758e-6,1.4970947385435713e-4,1.2495771767371216e-4,NTN4/ACTL6B/B4GALT6/BCL11A/KCNIP2/C1QL1/ADGRB3/SRRM4/KCNB1/FEV/RAC3/CNTNAP2/LRRK2,13
GO:0051588,regulation of neurotransmitter transport,19/1039,117/21338,0.1623931623931624,3.335077285029162,5.7299178821767045,3.647998802621485e-6,1.6461416572216754e-4,1.373981880760288e-4,SYT13/RIMS1/CHRNA3/STX1B/RAB3A/CSPG5/RIMS3/SV2C/NPY/SYT4/CACNA1B/DRD2/GDNF/RAB3B/GPR151/RIMS2/SLC17A8/SLC18A3/LRRK2,19
GO:2000177,regulation of neural precursor cell proliferation,17/1039,99/21338,0.1717171717171717,3.526564976035621,5.700568477678061,5.4072823603103735e-6,2.2496856623779892e-4,1.8777407909903316e-4,ASPM/SIRT2/LIMS2/DCT/LHX5/SOX10/PTBP2/ASCL1/VAX1/DRD2/OTP/INSM1/TAFA1/LRRK2/DISP3/TRIM71/SKOR2,17
GO:0006814,sodium ion transport,31/1039,264/21338,0.11742424242424243,2.411548108612594,5.221091335175851,5.550720392609067e-6,2.2879679934096497e-4,1.909693830365779e-4,CNTN1/SLC6A15/ASIC4/NKAIN1/P2RX7/SLC17A6/SLC8A3/NKAIN4/NALCN/ATP1A3/SLC38A1/FGF12/SLC8A2/SCN2A/FXYD6/FXYD2/HCN3/OSR1/SLC5A12/DRD2/ANK3/SCN3A/HCN1/WNK2/SCN3B/KCNK9/KCNK3/NPPA/SLC17A8/SCN5A/FXYD7,31
GO:0007626,locomotory behavior,28/1039,229/21338,0.1222707423580786,2.5110809436349193,5.201262475890505,7.2339295259389705e-6,2.8564903228896823e-4,2.3842212661343308e-4,CNTN1/SEZ6/CHRNA3/SEZ6L/NTSR1/PAK5/SLC1A1/FGF12/TNR/OPRD1/GAD1/C1QL1/NKX2-1/DRD2/CHRNB2/ELAVL4/LRRTM1/GDNF/GRM5/CHD7/DSCAM/NEGR1/ADCY5/DAB1/TH/KCND2/LRRK2/RELN,28
GO:0099505,regulation of presynaptic membrane potential,10/1039,37/21338,0.2702702702702703,5.550555367687226,6.267616271213185,7.5034315663628295e-6,2.9334704154127943e-4,2.448474091425516e-4,KCNC1/GRIA4/KCNJ9/KCNJ3/GRIK3/GRIK2/KCNC2/KCTD16/KCNJ11/GRIN2B,10
GO:0060560,developmental growth involved in morphogenesis,31/1039,268/21338,0.11567164179104478,2.3755548532601667,5.126844831419418,7.553733140347907e-6,2.9334704154127943e-4,2.448474091425516e-4,FSTL4/PRKCZ/MAP2/RIMS1/SEMA5B/SIX4/SFRP1/PTPRS/SH3GL2/WASF1/TNR/BCL11A/FLRT3/FLRT1/SIX1/UNC13A/SYT4/ST8SIA2/NKD1/SEMA6C/GAREM2/CLASP2/ALCAM/DSCAM/RIMS2/SLITRK1/MAPT/SLIT1/DCC/L1CAM/LHX1,31
GO:0017157,regulation of exocytosis,26/1039,205/21338,0.12682926829268293,2.6046996408366394,5.22308676140032,7.848208195613454e-6,3.022846746818657e-4,2.5230736615061033e-4,CFTR/SYT13/RIMS1/RAPGEF4/SMPD3/RAB3A/CSPG5/RIMS3/SV2C/NPY/SYT4/SYT6/CPLX2/CACNA1B/RAB3C/KCNB1/CLASP2/LGI3/CPLX1/RAB3B/IL1RAPL1/GPR151/RIMS2/PCLO/LRRK2/KLRC2,26
GO:0048638,regulation of developmental growth,37/1039,350/21338,0.10571428571428572,2.1710600852468036,4.997638097511115,8.49674381638725e-6,3.168745967714578e-4,2.6448510826949787e-4,CACNA2D2/FSTL4/MAP2/RIMS1/KCNK2/SIX4/FGF9/PTPRS/GLI1/TNR/BCL11A/SIX1/UNC13A/SYT4/ATP8A2/SEMA6C/DRD2/AKAP6/CLASP2/TBX20/IGF2/ZFPM2/CHD7/DSCAM/RIMS2/BASP1/ERBB4/PLCB1/NOG/PTCH1/MAPT/SLIT1/DCC/MYH6/DLL1/L1CAM/ACTN3,37
GO:0051961,negative regulation of nervous system development,23/1039,170/21338,0.13529411764705881,2.77854271641284,5.267274819872944,8.888627833771708e-6,3.2630986086635357e-4,2.723604219459983e-4,ABCC8/FSTL4/SIRT2/MAP2/DLL3/SOX10/CBLN1/PTPRS/TNR/BCL11A/SYT4/EPHB2/MYCN/SEMA6C/VAX1/ELAPOR2/NEGR1/DAB1/SOX11/NOG/SLIT1/DCC/HES5,23
GO:0071625,vocalization behavior,8/1039,24/21338,0.3333333333333333,6.8456849534809106,6.4825470357064905,1.1251323584996866e-5,4.0358755363282655e-4,3.3686164465808216e-4,NRXN3/NTSR1/FOXP2/SHANK1/SHANK2/CNTNAP2/SLITRK1/NRXN1,8
GO:0061351,neural precursor cell proliferation,23/1039,173/21338,0.1329479768786127,2.730359894740941,5.169963613166454,1.1900847708752387e-5,4.1732898047333936e-4,3.483311748846143e-4,ASPM/SIRT2/LIMS2/DCT/LHX5/SOX10/PTBP2/KIF14/NEUROD4/SOX5/ASCL1/NFIB/VAX1/DRD2/EPHB1/GBX2/OTP/INSM1/TAFA1/LRRK2/DISP3/TRIM71/SKOR2,23
GO:0050905,neuromuscular process,26/1039,213/21338,0.12206572769953052,2.506870546345122,5.000397364966945,1.562816097752242e-5,5.132107266562503e-4,4.2836060696479415e-4,ABCC8/USH1C/REM1/JPH4/SLC8A3/FGF12/TNR/TCF15/ATP8A2/ASCL1/IGLON5/DRD2/PCDH15/POU4F1/GRID2/JPH3/SHANK1/CCDC78/RAC3/ADCY5/CNTNAP2/DDIT3/NRXN1/CSMD1/GRIN3A/ACTN3,26
GO:0048857,neural nucleus development,14/1039,76/21338,0.18421052631578946,3.783141684818398,5.498917270361439,1.572724933783785e-5,5.132107266562503e-4,4.2836060696479415e-4,SIRT2/FGF9/PLP1/FOXP2/KCNC1/NKX2-1/ASCL1/NFIB/INA/CHRNB2/KCNC2/CDK5R1/BASP1/MBP,14
GO:0002028,regulation of sodium ion transport,14/1039,77/21338,0.18181818181818182,3.734009974625952,5.437393255131838,1.8370794497300464e-5,5.793581432403683e-4,4.835717435319077e-4,CNTN1/NKAIN1/P2RX7/NKAIN4/FGF12/FXYD6/FXYD2/OSR1/DRD2/ANK3/WNK2/SCN3B/SCN5A/FXYD7,14
GO:0060047,heart contraction,31/1039,282/21338,0.1099290780141844,2.2576195059351942,4.809755650711329,2.0928188017842923e-5,6.512685794426748e-4,5.435930885638393e-4,JPH4/CHGA/SLC8A3/SGCG/ATP1A3/SLC1A1/NMU/GLP1R/FGF12/SLC8A2/KCNIP2/KCNA5/MDM2/SCN2A/FOXN4/HCN3/DRD2/SCN3A/JPH3/KCNJ3/HCN1/SCN3B/SGCD/NPPA/TH/CHRM2/CTNNA3/SCN5A/KCND2/SGCZ/MYH6,31
GO:0021700,developmental maturation,39/1039,393/21338,0.09923664122137404,2.0380283449294314,4.698967444894298,2.129619709948983e-5,6.583607248059389e-4,5.495126758497168e-4,CFTR/SOX8/SEZ6/SIRT2/LNX1/NTN4/ACTL6B/IGSF9/SEZ6L/SOX10/REC8/FERMT1/XYLT1/RAB3A/ATP6V0A4/KIF14/B4GALT6/BCL11A/KCNIP2/BMP2/C1QL1/BCAN/ADGRB3/ASCL1/SRRM4/KCNB1/SHANK1/FEV/RAC3/NEUROD2/DAB1/CNTNAP2/DDIT3/CDK5R1/NRXN1/LRRK2/RELN/HES5/ACTN3,39
GO:1990138,neuron projection extension,24/1039,193/21338,0.12435233160621761,2.553830656220858,4.9058653712733715,2.4085731833601136e-5,7.397310711509264e-4,6.174299058272985e-4,PRKCZ/MAP2/RIMS1/SEMA5B/PTPRS/SH3GL2/WASF1/TNR/BCL11A/FLRT3/FLRT1/UNC13A/SYT4/ST8SIA2/SEMA6C/GAREM2/CLASP2/ALCAM/DSCAM/RIMS2/SLITRK1/MAPT/SLIT1/L1CAM,24
GO:0019228,neuronal action potential,10/1039,42/21338,0.23809523809523808,4.8897749667720785,5.708700169914634,2.539266102928789e-5,7.655990047182104e-4,6.390210440250563e-4,KCNK2/CACNA1I/FGF12/SCN2A/ANK3/GJD2/GRIK2/HCN1/KCND2/KCNMB2,10
GO:0060021,roof of mouth development,16/1039,100/21338,0.16,3.2859287776708372,5.183737694217734,2.5416779045763103e-5,7.655990047182104e-4,6.390210440250563e-4,DLX6/DLX5/ACVR2B/EPHB2/PDGFRA/TFAP2A/FRAS1/COL2A1/OSR1/VAX1/HAND2/GABRB3/CHD7/SOX11/EPHB3/COL11A2,16
GO:0097475,motor neuron migration,6/1039,14/21338,0.42857142857142855,8.801594940189743,6.606177058415083,2.8152921263134526e-5,8.115986319967431e-4,6.77415464168158e-4,NEUROD4/ASCL1/TBX20/DAB1/RELN/LHX1,6
