ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0050900,leukocyte migration,128/1424,459/21338,0.2788671023965142,4.178698195882598,18.40955169981787,4.7271024465519524e-46,2.617396624655816e-42,1.8361061081870216e-42,CD99/ITGA3/CCL26/SELE/ALOX5/CD74/ARHGEF5/CNN2/SPI1/B4GALT1/ICAM1/HSD3B7/HMOX1/RIN3/HCK/CCL22/PYCARD/TGFB1/SERPINE1/RARRES2/GATA3/CXCL12/CCL7/CCL2/CCL8/CRTAM/CD69/SELPLG/ADTRP/BMP5/PERP/THBS4/CCL20/IL1R1/SLAMF1/CSF3R/DUSP1/PTK2B/CCR2/CXCR4/NCKAP1L/TNFAIP6/EDN3/XG/TREM1/CXCL6/IL1B/C3/TNFSF14/ADGRE2/RAC2/RIPK3/FOXJ1/LBP/GDF15/LGALS3/SWAP70/LYVE1/C5AR2/ANXA1/ITGA7/IL6/MYO1G/IL10/THBS1/CYP19A1/EMILIN1/CH25H/TNFRSF11A/VAV1/TRPM2/NLRP12/ECM1/S100A8/VEGFC/ADAM8/CXCL13/MMP14/TNFRSF14/SLAMF8/F11R/FCER1G/AIRE/ITGB2/CCR5/CXCL16/VCAM1/S100A9/S100A12/CXCR1/ADORA1/CD200R1/IL17RC/CXCL3/CXCL5/PPBP/CCR1/ITGA2/F2RL1/CXCL10/CXCL11/CXCL8/GPR183/PDGFD/FPR2/PTGER4/C3AR1/CCL19/SAA1/CMKLR1/CHST2/CCL13/CSF1R/LCK/GAS6/CSF1/CXCR3/TNFRSF18/GCNT1/SELL/C5AR1/ELANE/DPP4/AIF1/CD177/GPSM3/LYN/CCL5,128
GO:0060326,cell chemotaxis,105/1424,384/21338,0.2734375,4.097338044241573,16.378086904336662,5.194207246904901e-37,1.4380162763056219e-33,1.0087697232146888e-33,CCL26/ALOX5/CD74/ARHGEF5/SPI1/CXCL2/NRP1/HSD3B7/RIN3/CCL22/HSPB1/SERPINE1/RARRES2/ENG/CXCL12/CCL7/CCL2/CCL8/PERP/HBEGF/LOX/THBS4/FGF1/CCL20/SLAMF1/CSF3R/DUSP1/PTK2B/CCR2/CXCR4/NCKAP1L/TNFAIP6/EDN3/TREM1/CXCL6/IL1B/C3/TNFSF14/ADGRE2/RAC2/LBP/LGALS3/SWAP70/C5AR2/ANXA1/IL6/IL10/THBS1/CYP19A1/CH25H/TNFRSF11A/VAV1/TRPM2/EPHA2/RAB13/S100A8/AGTR1/CXCL14/TPBG/VEGFC/ADAM8/CXCL13/SLAMF8/FCER1G/ITGB2/CCR5/CXCL16/VCAM1/S100A9/S100A12/CXCR1/IL17RC/CXCL3/CXCL5/PPBP/CXCL1/CCR1/PRKCD/F2RL1/CXCL10/CXCL11/CXCL8/GPR183/HOXB9/PDGFD/FPR2/C3AR1/CCL19/SAA1/XCR1/CMKLR1/EGR3/CCL13/CSF1R/GAS6/CCR4/CSF1/CXCR3/C5AR1/DPP4/AIF1/GPSM3/LYN/CCL5/CCL18,105
GO:0070661,leukocyte proliferation,108/1424,461/21338,0.23427331887201736,3.5104803919179113,14.571882901233735,1.5297647035179303e-31,2.117576790844695e-28,1.4854820410476746e-28,CD4/TYROBP/CD6/SLC11A1/CD74/SH2D2A/TNFRSF1B/TNFRSF9/CNN2/FGF10/FCGR2B/FOSL2/PTPRC/CD209/CSF2RB/CD40/NFATC2/ELF4/TNFSF13B/PYCARD/CD37/LILRB1/RASAL3/TGFB1/TNFSF8/CCL8/CRTAM/TCIRG1/PTPN6/PRLR/CD86/IL1A/SLAMF1/TNFSF4/TNFAIP3/CD274/CLU/CCR2/SASH3/NCKAP1L/SDC4/CDKN1A/IRF1/IL1B/CD70/TNFSF14/STAT5A/PLA2G5/TICAM1/RAC2/TWSG1/RIPK3/FOXJ1/BST2/LILRB2/IDO1/LGALS3/PTPN22/IL2RA/DOCK2/ANXA1/HAVCR2/GPNMB/IL6/IL10/ERBB2/VAV1/NFKBIZ/IL18/VSIG4/TNFRSF14/CD1D/IKZF3/TNFSF13/LAPTM5/VCAM1/TGFBR2/MNDA/CTLA4/PRKCD/IL15/F2RL1/SHH/STAT6/IL7R/GPR183/MZB1/JUNB/CEBPB/CCL19/CLCF1/GAPT/CD151/CSF1R/CSF1/PLA2G2A/HLA-DRB1/PDCD1LG2/CD3E/CR1/FCGR3A/AIF1/HLA-E/HLA-DPB1/HLA-DMB/LYN/RASSF5/CCL5,108
GO:0002685,regulation of leukocyte migration,80/1424,274/21338,0.291970802919708,4.3750512589190516,15.035838535359224,1.4654756766580982e-30,1.622867764331178e-27,1.1384432098670279e-27,CD99/SELE/CD74/CNN2/SPI1/ICAM1/HMOX1/RIN3/PYCARD/TGFB1/SERPINE1/RARRES2/CXCL12/CCL7/CCL2/CCL8/CD69/ADTRP/BMP5/PERP/THBS4/CCL20/IL1R1/SLAMF1/DUSP1/PTK2B/CCR2/NCKAP1L/TNFAIP6/EDN3/XG/TNFSF14/RAC2/RIPK3/LBP/GDF15/LGALS3/SWAP70/LYVE1/C5AR2/ANXA1/IL6/THBS1/CYP19A1/EMILIN1/ECM1/VEGFC/ADAM8/CXCL13/MMP14/TNFRSF14/SLAMF8/AIRE/ADORA1/CD200R1/CCR1/ITGA2/F2RL1/CXCL10/CXCL8/PDGFD/FPR2/PTGER4/C3AR1/CCL19/CMKLR1/CHST2/CSF1R/GAS6/CSF1/CXCR3/TNFRSF18/GCNT1/C5AR1/ELANE/DPP4/AIF1/GPSM3/LYN/CCL5,80
GO:0002274,myeloid leukocyte activation,86/1424,317/21338,0.27129337539432175,4.065209300676992,14.70298457183153,3.4158485385089675e-30,3.1522588929540256e-27,2.2113124749294898e-27,MCUB/TYROBP/SLC11A1/CD74/LCP2/SPI1/IFI35/FCGR2B/IL4R/CST7/PTPRC/FOXF1/PYCARD/NDRG1/RELB/CD37/TGFB1/CD33/CTSC/LTBR/PTPN6/FN1/IL1RL1/IL18RAP/CD2/SLAMF1/MMP8/VAMP8/CLU/CCR2/NMI/CXCL6/NR1D1/ADGRE2/TICAM1/RAC2/LBP/PRAM1/DOCK2/ANXA1/HAVCR2/IL6/IL10/THBS1/CALHM2/TSLP/IL18/VSIG4/BATF/FCER1G/ITGB2/S100A12/TGFBR2/ZC3H12A/PRKCD/CAMP/IL15/F2RL1/IL31RA/CLEC4D/BATF2/RHOH/SCNN1B/ADAM9/CXCL8/ITGAM/FPR2/CLEC12A/C1QA/FCER1A/FES/CSF1/TAFA3/CD300LF/FCAR/PLA2G2A/PLSCR1/S100A13/C5AR1/PLCG2/FCGR3A/AIF1/CD177/LYN/CCL5/MILR1,86
GO:0030198,extracellular matrix organization,94/1424,385/21338,0.24415584415584415,3.658565591711659,14.076576982329026,4.981760940284865e-29,3.448001290794662e-26,2.4187760354804147e-26,TNFRSF1B/IBSP/TNFRSF1A/BCL3/FBLN1/FAP/B4GALT1/ADAMTS2/LAMB1/PAPLN/CST3/CRISPLD2/FOXF1/TGFB1/HAS1/COMP/CAV1/AEBP1/ECM2/ENG/SPOCK2/COL1A1/COL12A1/ADTRP/NR2E1/LOX/NID1/MMP8/TGFBI/FMOD/MMP19/LOXL1/COL5A1/POSTN/LOXL2/IL6/MMP7/MMP13/CYP1B1/EMILIN1/LOXL4/ADAMTS14/SLC39A8/LUM/FBLN5/FURIN/COL6A1/CCN1/DPT/SFRP2/SERPINH1/P4HA3/MMP3/ADAMTS12/ADAM8/DMP1/ADAMTS1/MMP14/CREB3L1/RUNX1/PDPN/DDR2/OLFML2B/CTSS/ELF3/PTX3/ITGA2/EGFLAM/COL1A2/TNFRSF11B/SPINT1/MFAP4/MMP10/COL3A1/NPNT/COL8A2/LAMB2/TPSAB1/EFEMP2/COL6A5/FOXC2/ANXA2/GAS6/COL14A1/LAMA2/MMP1/SLC2A10/ELANE/COL4A6/DPP4/EGFL6/COL5A2/C6orf15/VIT,94
GO:0046651,lymphocyte proliferation,96/1424,412/21338,0.23300970873786409,3.4915457619722923,13.655788681653897,6.213583929786642e-28,2.8670511849357197e-25,2.0112390088519922e-25,CD4/TYROBP/CD6/SLC11A1/CD74/SH2D2A/TNFRSF1B/TNFRSF9/FGF10/FCGR2B/FOSL2/PTPRC/CD209/CD40/NFATC2/ELF4/TNFSF13B/PYCARD/CD37/LILRB1/RASAL3/TGFB1/TNFSF8/CRTAM/PTPN6/PRLR/CD86/IL1A/SLAMF1/TNFSF4/CD274/CCR2/SASH3/NCKAP1L/SDC4/CDKN1A/IRF1/IL1B/CD70/TNFSF14/STAT5A/PLA2G5/TICAM1/RAC2/TWSG1/RIPK3/FOXJ1/LILRB2/IDO1/LGALS3/PTPN22/IL2RA/DOCK2/ANXA1/HAVCR2/GPNMB/IL6/IL10/ERBB2/VAV1/NFKBIZ/IL18/VSIG4/TNFRSF14/CD1D/IKZF3/TNFSF13/LAPTM5/VCAM1/TGFBR2/MNDA/CTLA4/PRKCD/IL15/SHH/IL7R/GPR183/MZB1/CEBPB/CCL19/CLCF1/GAPT/CD151/PLA2G2A/HLA-DRB1/PDCD1LG2/CD3E/CR1/FCGR3A/AIF1/HLA-E/HLA-DPB1/HLA-DMB/LYN/RASSF5/CCL5,96
GO:0070663,regulation of leukocyte proliferation,92/1424,387/21338,0.23772609819121446,3.5622187382051504,13.602280578308989,1.6860360000702354e-27,7.181216409529918e-25,5.037629830169367e-25,CD4/TYROBP/CD6/CD74/TNFRSF1B/TNFRSF9/CNN2/FGF10/FCGR2B/PTPRC/CD209/CSF2RB/CD40/NFATC2/TNFSF13B/PYCARD/CD37/LILRB1/RASAL3/TGFB1/TNFSF8/CCL8/CRTAM/PTPN6/PRLR/CD86/IL1A/SLAMF1/TNFSF4/TNFAIP3/CD274/CCR2/SASH3/NCKAP1L/SDC4/CDKN1A/IRF1/IL1B/CD70/STAT5A/PLA2G5/TICAM1/RAC2/TWSG1/RIPK3/FOXJ1/BST2/LILRB2/IDO1/LGALS3/PTPN22/IL2RA/ANXA1/HAVCR2/GPNMB/IL6/IL10/ERBB2/IL18/VSIG4/TNFRSF14/CD1D/IKZF3/TNFSF13/LAPTM5/VCAM1/TGFBR2/MNDA/CTLA4/IL15/SHH/STAT6/GPR183/MZB1/CEBPB/CCL19/CLCF1/CSF1R/CSF1/PLA2G2A/HLA-DRB1/PDCD1LG2/CD3E/CR1/FCGR3A/AIF1/HLA-E/HLA-DPB1/HLA-DMB/LYN/RASSF5/CCL5,92
GO:0030217,T cell differentiation,89/1424,379/21338,0.23482849604221637,3.5187994722955147,13.230319790405687,3.1731340671005274e-26,1.235009122280052e-23,8.663600203821928e-24,CD4/CD74/TNFRSF9/PRDM1/SPI1/BCL3/GLI2/FOSL2/IL4R/PTPRC/LGALS1/RELB/TGFB1/JAK3/TNFSF8/GATA3/CRTAM/TCIRG1/CD69/VNN1/CD86/IL1A/IL18R1/CD2/TNFSF4/EGR1/CCR2/SASH3/NCKAP1L/PCK1/RUNX2/IRF1/IL1B/STAT5A/RIPK3/FOXJ1/LILRB2/PTPN22/RSAD2/IL2RA/DOCK2/ANXA1/CTSL/IL6/HLX/IL36B/STAT4/GPR65/ERBB2/VAV1/NFKBIZ/IL2RG/IL18/ADAM8/MR1/FZD7/BATF/CD1D/FCER1G/RUNX1/AIRE/CD3G/IKZF3/NLRP3/SLAMF6/TGFBR2/CTLA4/ZC3H12A/IL15/SHH/CLEC4D/STAT6/CD3D/RHOH/IL7R/GPR183/JUNB/PTGER4/CCL19/EGR3/LCK/SOCS3/SOCS1/HLA-DRB1/CD3E/CR1/MAFB/HLA-DOA/HLA-DRA,89
GO:0050729,positive regulation of inflammatory response,66/1424,222/21338,0.2972972972972973,4.45486638323717,13.837076377203601,6.54674921422969e-26,2.2655843999493623e-23,1.589309513191287e-23,CASP8/TNFRSF1A/IFI35/PTGS2/MGST2/OSM/LGALS1/PYCARD/CCN4/GSDMD/TGFB1/NKG7/SERPINE1/MAP3K8/CCL7/CTSC/GZMK/IL1RL1/GBP3/GBP1/TNFSF4/MMP8/VAMP8/CCR2/NMI/IL1B/C3/STAT5A/LBP/IDO1/IL6/TLR2/CASP1/CASP5/TNFRSF11A/NLRP12/S100A8/NFKBIZ/AGTR1/OSMR/TSLP/FCGR1A/IL18/ADAM8/GBP5/MAPK13/FCER1G/NLRP3/S100A9/S100A12/CCR1/IL15/PTGER4/CEBPB/NLRP6/NUPR1/TAFA3/LILRA5/PLA2G2A/TLR7/CASP4/PLCG2/C2CD4A/HLA-E/GPSM3/CCL5,66
GO:0050670,regulation of lymphocyte proliferation,84/1424,353/21338,0.23796033994334279,3.565728745583601,12.998284180777608,3.151662749497208e-25,1.0265150967038847e-22,7.201012721761423e-23,CD4/TYROBP/CD6/CD74/TNFRSF1B/TNFRSF9/FGF10/FCGR2B/PTPRC/CD209/CD40/NFATC2/TNFSF13B/PYCARD/CD37/LILRB1/RASAL3/TGFB1/TNFSF8/CRTAM/PTPN6/PRLR/CD86/IL1A/SLAMF1/TNFSF4/CD274/CCR2/SASH3/NCKAP1L/SDC4/CDKN1A/IRF1/IL1B/CD70/STAT5A/PLA2G5/TICAM1/RAC2/TWSG1/RIPK3/FOXJ1/LILRB2/IDO1/LGALS3/PTPN22/IL2RA/ANXA1/HAVCR2/GPNMB/IL6/IL10/ERBB2/IL18/VSIG4/TNFRSF14/CD1D/IKZF3/TNFSF13/LAPTM5/VCAM1/TGFBR2/MNDA/CTLA4/IL15/SHH/GPR183/MZB1/CEBPB/CCL19/CLCF1/PLA2G2A/HLA-DRB1/PDCD1LG2/CD3E/CR1/FCGR3A/AIF1/HLA-E/HLA-DPB1/HLA-DMB/LYN/RASSF5/CCL5,84
GO:0002263,cell activation involved in immune response,87/1424,387/21338,0.2248062015503876,3.3686198937374794,12.574505016910054,2.9642478223750068e-24,8.6384422065739e-22,6.05987504961982e-22,TYROBP/SLC11A1/CD74/SPI1/IFI35/BCL3/RAB27A/FCGR2B/IL4R/PTPRC/ICAM1/LGALS1/CD40/FOXF1/PYCARD/RELB/LILRB1/TGFB1/NKG7/JAK3/GATA3/POU2AF1/CD69/PTPN6/CD86/IL18R1/SLAMF1/TNFSF4/VAMP8/PTK2B/CCR2/CD244/NCKAP1L/NMI/PCK1/STAT5A/ADGRE2/TICAM1/RAC2/LBP/LGALS3/PRAM1/SWAP70/DOCK2/ANXA1/HAVCR2/IL6/HLX/IL10/STAT4/GPR65/NFKBIZ/IL18/BATF/CD1C/FCER1G/ITGB2/TNFSF13/NLRP3/SLAMF6/ZC3H12A/F2RL1/CLEC4D/STAT6/SCNN1B/GPR183/ITGAM/JUNB/PTGER4/CLEC12A/CCL19/CLCF1/GAPT/TCIM/FCER1A/FES/SOCS3/S100A13/HLA-DRB1/PLCG2/CR1/FCGR3A/HLA-DRA/CD177/HLA-DMB/LYN/MILR1,87
GO:0032496,response to lipopolysaccharide,90/1424,418/21338,0.215311004784689,3.22633863770765,12.292520638714684,1.1917551616705784e-23,2.9994310591681786e-21,2.1041036107963805e-21,NOS2/SELE/FMO1/LTF/CD6/SLC11A1/VIM/TNFRSF1B/CASP8/SPI1/FGF10/FOSL2/OPRK1/MGST2/IRAK3/CSF2RB/CD40/HCK/ACP5/PYCARD/LILRB1/SERPINE1/CSF3/CCL2/IL10RA/PTPN6/CD86/IL1A/GBP3/TNFSF4/MMP8/TNFAIP3/CD274/TRIM6/PTGFR/SLPI/CXCL6/PTGER2/IL1B/NR1D1/TICAM1/ZFP36/LOXL1/LBP/ASS1/LILRB2/IDO1/IRAK2/PTPN22/HAVCR2/IL6/IL10/IL36B/TLR2/CASP1/TNFRSF11A/COL6A1/S100A8/NFKBIZ/LCN2/MMP3/IL18/CD96/GBP5/LY96/CXCL13/SPON2/CCR5/VCAM1/NLRP3/CXCL5/PPBP/ZC3H12A/CAMP/C2/NOD2/ADAM9/CXCL10/CXCL8/CD14/CEBPB/THBD/FCAR/TLR5/ELANE/PDCD1LG2/PLCG2/CARD16/LYN/MRC1,90
GO:0006909,phagocytosis,72/1424,288/21338,0.25,3.7461376404494384,12.546856085095207,3.853117822803364e-23,8.53388535394489e-21,5.986528322587122e-21,NOS2/TYROBP/SLC11A1/MARCO/MSR1/CYBA/CNN2/RAB27A/FCGR2B/PTPRC/FCN1/SIRPG/NCF4/IL2RB/SIRPB1/HCK/SRPX/PYCARD/TGFB1/CEACAM4/CCL2/RAB34/GZMK/NCF2/SLAMF1/COLEC11/CCR2/NCKAP1L/C4BPA/C3/PLA2G5/LBP/IL15RA/DOCK2/ANXA1/MYO1G/TLR2/THBS1/RAB20/VAV1/FCN3/FCGR2A/TIMD4/IL2RG/FCGR1A/COLEC12/FCER1G/C1R/SPON2/ITGB2/ADORA1/PTX3/PRKCD/IL15/ITGA2/F2RL1/C2/ITGAM/CD14/FPR2/P2RY6/CLEC7A/C1S/GAS6/CD300LF/PLSCR1/ELANE/PLCG2/TGM2/AIF1/CD302/LYN,72
GO:0051251,positive regulation of lymphocyte activation,97/1424,493/21338,0.19675456389452334,2.9482787109419517,11.703506932906228,2.315061324957483e-22,4.9301902139575315e-20,3.4585329105640134e-20,CD4/TYROBP/CD6/CD74/SPI1/FGF10/GLI2/IL4R/PTPRC/SIRPG/CD209/LGALS1/CD40/NFATC2/SIRPB1/TNFSF13B/PYCARD/LILRB1/RASAL3/TGFB1/CAV1/GATA3/MAP3K8/CCL2/PTPN6/VNN1/PRLR/CD86/IL1A/SLAMF1/TNFSF4/CD274/CCR2/SASH3/NCKAP1L/PCK1/CDKN1A/IL1B/CD70/TNFSF14/STAT5A/TICAM1/LILRB2/IL2RA/IL15RA/ANXA1/HAVCR2/IL6/HLX/IL10/IL36B/GPR65/VAV1/NFKBIZ/IL2RG/IL18/ADAM8/MMP14/TNFRSF14/CD1D/RUNX1/TNFSF13/VCAM1/NLRP3/TGFBR2/IL15/SHH/STAT6/NOD2/RHOH/IL7R/GPR183/CLEC7A/CCL19/CLCF1/HLA-DQB1/EGR3/LCK/GAS6/SOCS1/HLA-DRB1/HLA-DQA1/DPP4/PDCD1LG2/CD3E/CR1/FCGR3A/HLA-DOA/HLA-DMA/HLA-DRA/AIF1/HLA-E/HLA-DPB1/HLA-DQB2/HLA-DMB/LYN/CCL5,97
GO:0006959,humoral immune response,87/1424,415/21338,0.20963855421686747,3.1413395153648302,11.77985715257931,4.501739710132714e-22,9.231901027779569e-20,6.476186951418993e-20,CFH/CCL26/LTF/ALOX5/SLC11A1/C6/BCL3/FCGR2B/CXCL2/PTPRC/FCN1/LYZ/CCL22/CD37/HAMP/RARRES2/GATA3/CXCL12/CCL7/CCL2/CCL8/POU2AF1/PTPN6/C7/GZMK/CCL20/REG1A/COLEC11/CLU/CCR2/C4BPA/PI3/SLPI/TREM1/CXCL6/IL1B/C3/FOXJ1/LGALS3/JCHAIN/IL6/MMP7/C1RL/GATA6/FCN3/TSLP/CXCL14/ADM/SERPING1/VSIG4/CXCL13/C1QC/C1R/SPON2/AIRE/S100A9/S100A12/CXCL3/CXCL5/PPBP/CXCL1/CAMP/C2/CXCL10/CXCL11/RNASE3/RNASE6/CXCL8/GPR183/CCL19/C1QB/C1QA/A2M/HLA-DQB1/CCL13/C1S/SH2D1A/HLA-DRB1/ELANE/CFD/CR1/HLA-E/CFI/ANG/CFB/CCL5/CCL18,87
GO:0050866,negative regulation of cell activation,70/1424,298/21338,0.2348993288590604,3.5198608702209486,11.713973812129872,7.074859163652566e-21,1.350810178936009e-18,9.475945667469318e-19,HFE/TYROBP/CD74/FCGR2B/IL4R/CST7/PTPRC/LGALS1/CD37/LILRB1/TGFB1/CD33/JAK3/CRTAM/CD69/PTPN6/CD86/FN1/TNFSF4/TNFAIP3/CD274/LAX1/SDC4/IRF1/NR1D1/STAT5A/PLA2G5/TWSG1/FOXJ1/LILRB2/IDO1/LGALS3/PTPN22/IL2RA/ANXA1/HAVCR2/GPNMB/HLX/IL10/EMILIN1/ERBB2/BANK1/SAMSN1/VSIG4/TNFRSF14/RUNX1/CYGB/LAPTM5/MNDA/CTLA4/ZC3H12A/PRKCD/IL31RA/SHH/CEBPB/CLEC12A/C1QTNF1/THBD/TAFA3/SOCS1/CD300LF/PLA2G2A/HLA-DRB1/PDCD1LG2/CR1/MICA/HLA-E/LYN/RASSF5/MILR1,70
GO:1902105,regulation of leukocyte differentiation,85/1424,419/21338,0.20286396181384247,3.039825292966131,11.276438247041373,1.2862692295578026e-20,2.374024241353851e-18,1.6653801603748394e-18,TMEM176A/CD4/TYROBP/LTF/CD74/PRDM1/CASP8/SPI1/FCGR2B/GLI2/IL4R/PTPRC/LGALS1/LILRB1/TGFB1/JAK3/TMEM176B/GATA3/CRTAM/CD69/PTPN6/VNN1/CD86/CD2/TNFSF4/CCR2/SASH3/NCKAP1L/TNFAIP6/PCK1/IRF1/STAT5A/LIF/FOXJ1/LILRB2/IL2RA/IL15RA/ANXA1/HLX/IL10/IL36B/GPR65/TNFRSF11A/ERBB2/NFKBIZ/IL2RG/IL18/ADAM8/BATF/MMP14/SLAMF8/C1QC/RUNX1/IKZF3/NLRP3/TGFBR2/CTLA4/CCR1/ZC3H12A/IL15/SHH/TNFRSF11B/FBN1/RHOH/IL7R/JUNB/CEBPB/CLEC12A/CCL19/EGR3/HCLS1/FES/LCK/GAS6/CSF1/SOCS1/EVI2B/HLA-DRB1/CR1/MAFB/HLA-DOA/HLA-DRA/LILRB3/NFAM1/LYN,85
GO:0002526,acute inflammatory response,44/1424,129/21338,0.34108527131782945,5.11100949394652,12.523498286802305,2.5363827113666734e-20,4.530306797689443e-18,3.1780143310502637e-18,CD6/FCGR2B/PTGS2/B4GALT1/OSM/GATA3/VNN1/IL1A/FN1/F3/TNFSF4/IL1B/C3/LBP/ASS1/SAA2/IL6/IL1RN/TNFRSF11A/FCGR2A/OSMR/PTGES/LCN2/FCGR1A/ADAM8/FCER1G/NLRP3/ADORA1/IL31RA/CEBPB/SAA1/NLRP6/NUPR1/CD163/FCER1A/PLSCR1/SERPINA3/SERPINA1/ELANE/C2CD4A/FCGR3A/HLA-E/ORM1/HP,44
GO:1903039,positive regulation of leukocyte cell-cell adhesion,87/1424,443/21338,0.1963882618510158,2.9427898394501226,11.049660148214679,4.134885934294546e-20,6.9378373994511815e-18,4.866899233667265e-18,SELE/CD4/ALOX5/CD6/CD74/CD44/GLI2/IL4R/PTPRC/SIRPG/CD209/LGALS1/SIRPB1/TNFSF13B/PYCARD/LILRB1/RASAL3/TGFB1/CAV1/GATA3/MAP3K8/CCL2/PTPN6/VNN1/CD86/IL1A/SLAMF1/TNFSF4/CD274/CCR2/SASH3/NCKAP1L/PCK1/IL1B/CD70/TNFSF14/STAT5A/LILRB2/IL2RA/ANXA1/HAVCR2/IL6/HLX/IL36B/GPR65/SKAP1/VAV1/NFKBIZ/IL2RG/IL18/ADAM8/TNFRSF14/CD1D/RUNX1/ITGB2/VCAM1/NLRP3/TGFBR2/IL15/SHH/NOD2/RHOH/IL7R/CCL19/CHST2/HLA-DQB1/EGR3/LCK/SOCS1/GCNT1/HLA-DRB1/HLA-DQA1/ELANE/DPP4/PDCD1LG2/CD3E/CR1/HLA-DOA/HLA-DMA/HLA-DRA/AIF1/HLA-E/HLA-DPB1/HLA-DQB2/HLA-DMB/LYN/CCL5,87
GO:0071706,tumor necrosis factor superfamily cytokine production,61/1424,249/21338,0.24497991967871485,3.670913993050855,11.336369824683871,2.5332352827890134e-19,3.790952367784532e-17,2.6593565273090925e-17,TYROBP/LTF/CYBA/BCL3/FCGR2B/PTPRC/OAS1/IRAK3/NFATC4/ELF4/ACP5/PYCARD/LILRB1/TGFB1/CD33/HSPB1/OAS2/PTPN6/CD86/IL1A/ERRFI1/CD2/SLAMF1/MMP8/TNFAIP3/CD274/CLU/TNFRSF8/CCR2/SASH3/TICAM1/ZFP36/LBP/PTPN22/C5AR2/HAVCR2/GPNMB/IL6/IL10/TLR2/THBS1/FCGR2A/FCGR1A/ADAM8/ANGPT1/LY96/FCER1G/SPON2/ZC3H12A/CAMP/CYBB/NOD2/CD14/CLEC7A/CCL19/GAS6/LILRA5/PLCG2/FCGR3A/HLA-E/ORM1,61
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,61/1424,249/21338,0.24497991967871485,3.670913993050855,11.336369824683871,2.5332352827890134e-19,3.790952367784532e-17,2.6593565273090925e-17,TYROBP/LTF/CYBA/BCL3/FCGR2B/PTPRC/OAS1/IRAK3/NFATC4/ELF4/ACP5/PYCARD/LILRB1/TGFB1/CD33/HSPB1/OAS2/PTPN6/CD86/IL1A/ERRFI1/CD2/SLAMF1/MMP8/TNFAIP3/CD274/CLU/TNFRSF8/CCR2/SASH3/TICAM1/ZFP36/LBP/PTPN22/C5AR2/HAVCR2/GPNMB/IL6/IL10/TLR2/THBS1/FCGR2A/FCGR1A/ADAM8/ANGPT1/LY96/FCER1G/SPON2/ZC3H12A/CAMP/CYBB/NOD2/CD14/CLEC7A/CCL19/GAS6/LILRA5/PLCG2/FCGR3A/HLA-E/ORM1,61
GO:0046631,alpha-beta T cell activation,65/1424,282/21338,0.23049645390070922,3.453885767790262,11.092600747118576,5.103983208624719e-19,7.246347442603865e-17,5.08331930899466e-17,HFE/PRDM1/BCL3/FOSL2/IL4R/PTPRC/LGALS1/ELF4/RELB/LILRB1/RASAL3/NKG7/JAK3/TNFSF8/GATA3/CRTAM/TCIRG1/CD69/CLEC2B/CD86/IL18R1/TNFSF4/CD274/CCR2/SASH3/NCKAP1L/IRF1/STAT5A/TWSG1/LGALS3/RSAD2/IL2RA/DOCK2/ANXA1/CTSL/IL6/HLX/STAT4/GPR65/NFKBIZ/IL2RG/IL18/BATF/TNFRSF14/RUNX1/CD3G/NLRP3/SLAMF6/TGFBR2/ZC3H12A/IL15/SHH/STAT6/CD3D/GPR183/JUNB/PTGER4/CEBPB/CCL19/SOCS3/SOCS1/HLA-DRB1/CD3E/HLA-DRA/HLA-E,65
GO:0031640,killing of cells of another organism,52/1424,193/21338,0.2694300518134715,4.037288234266752,11.334522773975614,1.3463879614874635e-18,1.7337093355246708e-16,1.2161986726777822e-16,LTF/C6/CXCL2/FCN1/LYZ/APOL1/GZMH/GZMB/CCL22/NKG7/HAMP/CXCL12/CCL8/C7/GZMK/CCL20/GBP3/GBP1/TREM1/CXCL6/C3/LGALS3/FCN3/GZMA/CXCL14/GBP5/CXCL13/NCF1/C1R/S100A12/CXCL3/PPBP/CXCL1/CAMP/F2RL1/C2/SCNN1B/CXCL10/CXCL11/CXCL8/CCL19/NLRP6/SFN/PRF1/CCL13/C1S/PLA2G2A/ELANE/MICA/GBP7/CFB/CCL18,52
GO:0141061,disruption of cell in another organism,52/1424,193/21338,0.2694300518134715,4.037288234266752,11.334522773975614,1.3463879614874635e-18,1.7337093355246708e-16,1.2161986726777822e-16,LTF/C6/CXCL2/FCN1/LYZ/APOL1/GZMH/GZMB/CCL22/NKG7/HAMP/CXCL12/CCL8/C7/GZMK/CCL20/GBP3/GBP1/TREM1/CXCL6/C3/LGALS3/FCN3/GZMA/CXCL14/GBP5/CXCL13/NCF1/C1R/S100A12/CXCL3/PPBP/CXCL1/CAMP/F2RL1/C2/SCNN1B/CXCL10/CXCL11/CXCL8/CCL19/NLRP6/SFN/PRF1/CCL13/C1S/PLA2G2A/ELANE/MICA/GBP7/CFB/CCL18,52
