ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa04612,Antigen processing and presentation,62,0.5921634696484165,2.403791183631988,1.9849099694342142e-8,1.596950293590254e-7,8.594945082956766e-8,2792,"tags=58%, list=17%, signal=48%",TAPBP/TAPBPL/CTSB/HLA-E/CTSL/CD4/CTSS/HLA-DMA/HLA-A/PDIA3/HLA-DPB1/HLA-C/CD74/HLA-DRB1/HLA-B/HLA-DMB/HLA-DQB1/B2M/HLA-DOA/HLA-DRA/HLA-F/TAP1/IFI30/HLA-DQA1/HLA-DPA1/CD8B/TAP2/CIITA/PSME2/CALR/LGMN/CANX/HSPA1A/PSME1/HLA-G/HSPA5
hsa04625,C-type lectin receptor signaling pathway,93,0.5175378930730936,2.2503495391496204,3.432482342205879e-8,2.641519019871481e-7,1.4216917710280644e-7,2913,"tags=45%, list=18%, signal=37%",CASP8/CASP1/RELB/CLEC7A/PLK3/IRF1/NFATC2/IKBKE/RRAS/NFKB2/IL10/BCL3/PYCARD/NFKB1/LSP1/PTGS2/FCER1G/NFATC4/PLCG2/NLRP3/PRKCD/NFKBIA/MAPK13/IL6/MAPKAPK2/PIK3CD/IL1B/SYK/CALML6/CLEC4D/JUN/CARD9/MAP3K14/EGR2/IKBKB/STAT2/CCL22/EGR3/ITPR3/CD209/IL23A/MALT1
hsa04510,Focal adhesion,196,0.41753900509557373,2.0055501557974567,3.4171469826899956e-8,2.641519019871481e-7,1.4216917710280644e-7,3760,"tags=46%, list=23%, signal=36%",SHC1/COL1A1/LAMB3/BIRC3/EGF/COL6A3/EMP1/COL1A2/ITGA7/ERBB2/PARVG/ITGA5/LAMB2/ITGB5/ACTN1/RAC2/VAV1/TNC/CAPN2/VASP/COL6A2/THBS1/MYL12A/ITGA3/LAMA2/PDGFD/COL6A1/ITGA11/MYL9/PARVA/PIK3CD/ITGB4/PXN/SPP1/ACTN4/ITGA2/JUN/FN1/COL6A5/FLNA/MYL5/LAMB1/PARVB/VEGFC/CAV1/ITGB1/COMP/IBSP/ZYX/COL4A6/TLN1/ITGAV/VCL/GRB2/ACTB/LAMA5/VAV3/MAP2K1/THBS3/LAMA3/PAK6/BUB1B-PAK6/ITGA4/LAMC1/THBS4/MYLK/PPP1CB/COL4A5/RAP1B/TNXB/PDGFB/IGF1/ITGB7/HGF/ELK1/ITGA6/PAK1/RAP1A/PDGFA/ITGA10/ITGB3/RHOA/ITGB8/VEGFB/COL4A2/PDGFRB/EMP2/CAV2/MYL12B/EGFR/COL4A1
hsa05320,Autoimmune thyroid disease,31,0.7070856242311403,2.4496182066256136,4.130950987966577e-8,3.111397127106741e-7,1.674584834987571e-7,3194,"tags=81%, list=20%, signal=65%",FAS/HLA-E/CD86/IL10/HLA-DMA/HLA-A/PRF1/HLA-DPB1/HLA-C/HLA-DRB1/HLA-B/CD40/HLA-DMB/HLA-DQB1/HLA-DOA/HLA-DRA/HLA-F/CTLA4/HLA-DQA1/HLA-DPA1/GZMB/HLA-G/CD28/HLA-DRB5/HLA-DQB2
hsa04662,B cell receptor signaling pathway,80,0.5361445471646539,2.262300471846012,4.53224065200384e-8,3.342527480852832e-7,1.7989814868699454e-7,3162,"tags=52%, list=20%, signal=42%",FCGR2B/LILRB2/LILRA5/LYN/NFATC2/PTPN6/LILRB1/RAC2/NFKB1/VAV1/BANK1/LILRB3/LOC102725035/LOC107987425/LOC107987462/PLCG2/CD72/NFKBIA/BTK/PIK3CD/CARD11/SYK/JUN/LILRA6/DAPP1/PIK3AP1/LILRA1/LILRB4/IFITM1/LILRA2/IKBKB/GRB2/VAV3/MAP2K1/INPP5D/CD79B/BLNK/FOS/LILRB5/MALT1/CD81/INPPL1
hsa05170,Human immunodeficiency virus 1 infection,188,0.4147547053631957,1.9853227843341597,1.3432090944928776e-7,9.323451361774091e-7,5.017974119777314e-7,3213,"tags=39%, list=20%, signal=32%",TNFRSF1A/FAS/CASP8/APOBEC3F/TAPBP/BST2/APOBEC3G/TAPBPL/TLR2/TNFRSF1B/APOBEC3C/CXCR4/TRIM5/HLA-E/NFATC2/CCR5/PTK2B/RIPK1/CD4/TRADD/RAC2/NFKB1/STING1/HLA-A/NFATC4/PDIA3/IRF3/PLCG2/HLA-C/MAP2K3/NFKBIA/MAPK13/HLA-B/PIK3CD/IRAK1/B2M/CD3E/PXN/CD3G/CALML6/JUN/HLA-F/CD3D/AP1S3/GNG11/TAP1/MYD88/TAP2/TRAF5/IKBKB/IRAK4/AP1B1/LIMK1/BCL2L1/CALR/GNGT2/MAP2K1/GNAI2/GNG5/PAK6/BUB1B-PAK6/LIMK2/ITPR3/APOBEC3A/APOBEC3A_B/HLA-G/FOS/CASP3/TLR4/AP1S2/APOBEC3H/PAK1/CUL1/APOBEC3B
hsa04512,ECM-receptor interaction,85,0.5245832485906423,2.2461253331888096,1.62498192950515e-7,1.1062376981631212e-6,5.953881158713202e-7,3468,"tags=55%, list=21%, signal=44%",SDC4/COL1A1/CD44/LAMB3/COL6A3/COL1A2/ITGA7/ITGA5/LAMB2/NPNT/ITGB5/TNC/COL6A2/THBS1/ITGA3/LAMA2/DMP1/COL6A1/ITGA11/ITGB4/SPP1/SDC1/ITGA2/FN1/COL6A5/LAMB1/ITGB1/COMP/IBSP/COL4A6/ITGAV/LAMA5/THBS3/DSPP/LAMA3/ITGA4/LAMC1/THBS4/COL4A5/TNXB/ITGB7/ITGA6/DAG1/ITGA10/ITGB3/ITGB8/COL4A2
hsa04936,Alcoholic liver disease,119,0.4687863092765646,2.1065166193148013,1.9598543069291447e-7,1.3090347634960702e-6,7.045355105346082e-7,2173,"tags=34%, list=13%, signal=29%",TNFRSF1A/FAS/CASP8/IL17RC/C5AR1/CXCL3/CD14/IKBKE/LBP/RIPK1/C3/LY96/TRADD/C3AR1/CXCL1/C2/NFKB1/C1QA/C1QC/IRF3/SREBF1/C1QB/TICAM1/MAP2K3/CXCL2/NFKBIA/MAPK13/IL6/IRAK1/CXCL8/IL1B/ALDH9A1/MAP3K14/IL17RA/LEF1/MYD88/LPIN2/IKBKB/IRAK4/ADIPOR1
hsa04148,Efferocytosis,156,0.4307268541145486,2.0194279320038393,2.1458569616563197e-7,1.406728452641365e-6,7.571152242880973e-7,2825,"tags=38%, list=17%, signal=32%",CASP1/ALOX5/GPR132/RAB17/NFATC2/ADAM9/PTPN6/CEBPB/PROS1/ITGB5/IL10/CH25H/GAS6/C1QA/PTGS2/THBS1/P2RY6/AXL/PTGER4/NFATC4/C1QC/CASP7/SIGLEC10/ANO6/C1QB/STAB1/XKR8/PTGER2/MAPK13/HAVCR2/ANO9/MAPKAPK2/PLA2G15/SIRPA/TIMD4/TGFB1/DUSP5/PECAM1/NR1H3/P2RY2/NR1H2/CAMK2D/PPARG/PPARD/ATP2A3/ITGAV/CALR/SIRPG/MAP2K1/MERTK/EPOR/SLC66A1/HIF1A/DUSP2/SIRPB1/LRP1/CASP3/DUSP4/SPHK1
hsa04210,Apoptosis,129,0.4604204183447709,2.1015849619493596,2.25816448589208e-7,1.453436778192357e-6,7.822541089884527e-7,2917,"tags=41%, list=18%, signal=34%",TNFRSF1A/FAS/CASP8/CTSZ/BIRC3/CTSB/PARP3/LMNA/RIPK1/GADD45B/CTSL/CTSS/TRADD/NFKB1/CAPN2/CASP6/CSF2RB/TNFSF10/PRF1/BCL2A1/CFLAR/CTSC/GADD45A/CTSD/CASP7/CASP10/NFKBIA/TRAF1/PIK3CD/CTSO/TNFRSF10A/CAPN1/TUBA1C/JUN/TNFRSF10B/MAP3K14/NTRK1/TUBA4A/IKBKB/GZMB/BCL2L1/CTSH/ACTB/MAP2K1/PARP4/CTSW/NOL3/ITPR3/MCL1/FOS/CASP3/PMAIP1/NGF
hsa04062,Chemokine signaling pathway,167,0.4231206731811398,2.0017458287435366,2.503990362861282e-7,1.5828796222373106e-6,8.519215332291206e-7,3382,"tags=44%, list=21%, signal=35%",SHC1/CXCL14/CCL2/CXCL5/CCR2/CXCL3/CXCR4/LYN/CCR5/PTK2B/CCL20/WAS/CXCL13/JAK3/CXCL1/HCK/CCR1/RAC2/CCL26/NFKB1/CCL5/VAV1/CXCL6/PLCB2/PIK3R5/CXCL16/PLCG2/PRKCD/CXCL2/NCF1/NFKBIA/CCL18/FGR/CCL7/PIK3CD/PIK3CG/PXN/CXCL8/CXCL10/CCR4/CXCL11/STAT3/GNG11/DOCK2/PIK3R6/CXCR3/CCL8/IKBKB/CXCL12/CCL13/CXCR2/STAT2/GRB2/GNGT2/VAV3/MAP2K1/GNAI2/CCL22/GNG5/GRK2/CCR10/RAP1B/CXCR1/ARRB2/PAK1/ITK/RAP1A/GRK5/XCR1/RHOA/PPBP/CX3CL1/CCL28
hsa04650,Natural killer cell mediated cytotoxicity,92,0.5010934384949057,2.1683554985674482,2.5557921760772373e-7,1.5872814567216525e-6,8.542906442658911e-7,2915,"tags=47%, list=18%, signal=39%",FAS/MICA/SHC1/ITGB2/HLA-E/NFATC2/PTK2B/PTPN6/ICAM1/FCGR3A/LCP2/RAC2/VAV1/HLA-A/LAT2/TNFSF10/PRF1/FCER1G/PLCG2/HLA-C/HCST/LCK/HLA-B/PIK3CD/IFNGR2/TNFRSF10A/SYK/CD48/CD244/TYROBP/TNFRSF10B/GZMB/IFNGR1/GRB2/ARAF/VAV3/MAP2K1/SH2D1A/ITGAL/HLA-G/MICB/CASP3/FCGR3B
hsa05132,Salmonella infection,236,0.38469860710928716,1.8947823185760921,2.834298325818185e-7,1.729899322999375e-6,9.310489963214002e-7,3451,"tags=37%, list=21%, signal=30%",GSDMD/TNFRSF1A/CASP8/CASP4/CASP1/ANXA2/BIRC3/SNX9/TLR2/CD14/MLKL/RIPK1/RRAS/LY96/S100A10/TRADD/PYCARD/NFKB1/RHOH/CYTH4/TNFSF10/MYL12A/RHOJ/CASP7/TLR5/NLRP3/PTPRC/IL18/DYNLT3/AHNAK2/RILP/MAP2K3/NFKBIA/MAPK13/IL6/NCKAP1L/RIPK3/CASP5/MYL9/PIK3CD/IRAK1/PIK3CG/TNFRSF10A/CXCL8/IL1B/TLR6/TUBA1C/JUN/TNFRSF10B/FHOD1/SNX33/FLNA/MYL5/LEF1/MYD88/TUBA4A/TUBB6/ACTR3/IKBKB/RHOG/IRAK4/M6PR/ACTB/MAP2K1/FYCO1/NLRC4/DYNLRB2/AHNAK/ARF6/CYFIP1/FOS/ARPC2/ACTR2/CASP3/TLR4/NAIP/PLEKHM2/WASL/ARPC3/PAK1/PFN1/RHOA/PLEKHM1/ARL8B/ARHGEF26/HSP90B1/BAK1/BAX
hsa05166,Human T-cell leukemia virus 1 infection,211,0.3860283287802395,1.874742826261531,4.2281280868343174e-7,2.5368768521005904e-6,1.3653723170687093e-6,3194,"tags=35%, list=20%, signal=29%",TNFRSF1A/RELB/IL15/STAT5A/LTBR/TGFBR2/IL2RA/FOSL1/ITGB2/IL15RA/IL1R1/HLA-E/NFATC2/ICAM1/TGFB3/NFKB2/CD4/JAK3/CDKN1A/NFKB1/IL2RB/HLA-DMA/HLA-A/NFATC4/HLA-DPB1/NRP1/HLA-C/SPI1/ZFP36/NFKBIA/HLA-DRB1/IL6/LCK/HLA-B/CD40/HLA-DMB/PIK3CD/MMP7/HLA-DQB1/B2M/HLA-DOA/CD3E/HLA-DRA/CD3G/TGFB1/JUN/HLA-F/CD3D/MAP3K14/IL1R2/HLA-DQA1/HLA-DPA1/EGR2/IKBKB/TLN1/TSPO/BCL2L1/CALR/MAP2K1/IL2RG/ITGAL/SMAD3/CANX/VDAC1/HLA-G/FOS/TGFB2/EGR1/MSX1/CREB3L2/ELK1/HLA-DRB5/CREB3L1/HLA-DQB2
hsa04217,Necroptosis,127,0.4505640720294892,2.059395517116665,4.7516846770066204e-7,2.8034939594339063e-6,1.5088682921722779e-6,3460,"tags=39%, list=21%, signal=31%",TNFRSF1A/FAS/CASP8/CASP1/STAT5A/BIRC3/TNFAIP3/STAT6/PYGL/SQSTM1/MLKL/RIPK1/TRADD/JAK3/PYCARD/CAPN2/TNFSF10/CFLAR/NLRP3/TICAM1/CYBB/RIPK3/IL1A/GLUL/IFNGR2/TNFRSF10A/SMPD1/IL1B/TLR3/CAPN1/TNFRSF10B/STAT3/STAT4/FTL/CAMK2D/TRAF5/RBCK1/IFNGR1/STAT2/H2AJ/VDAC1/FTH1/TLR4/ZBP1/CHMP2A/CHMP4B/CHMP4C/TYK2/BAX/IFNAR1
hsa04382,Cornified envelope formation,109,0.46493516078596003,2.0616823960225084,5.3005800055017e-7,3.0760742982747574e-6,1.655573737697684e-6,2865,"tags=38%, list=18%, signal=31%",CLDN23/S100A16/LAMB3/S100A4/FURIN/KRT7/S100A8/SLC27A1/S100A13/S100A9/S100A10/GBA1/S100A11/UGCG/PPL/S100A6/CLDN4/S100A2/KRT8/ITGB4/CLDN7/KRT80/KRT75/CAPN1/TGM5/EPHX2/SPTLC3/KRT18/ST14/COL4A6/S100A12/TCHH/LAMA5/HAL/EPHX3/KDSR/LAMA3/ELOVL1/COL4A5/CLDN1/CLDN10
hsa04623,Cytosolic DNA-sensing pathway,68,0.5366818654059311,2.21837781679711,1.0848503292782843e-6,6.095825659754169e-6,3.2808339114347455e-6,2131,"tags=38%, list=13%, signal=33%",GSDMD/CASP8/CASP1/DNASE2/MLKL/IKBKE/RIPK1/PYCARD/NFKB1/CCL5/STING1/IRF3/CASP7/NLRP3/IL18/NFKBIA/IL6/RIPK3/ZDHHC1/IL1B/CXCL10/IFI16/GSDME/IKBKB/POLR2L/MEFV
hsa05162,Measles,115,0.4513643222693431,2.0290065336263146,1.2319676825244691e-6,6.709485532517878e-6,3.6111117495858937e-6,2972,"tags=41%, list=18%, signal=34%",FCGR2B/FAS/CASP8/STAT5A/TNFAIP3/TLR2/IL2RA/MSN/IKBKE/TRADD/SLAMF1/JAK3/NFKB1/IL2RB/IRF3/NFKBIA/IL6/IL1A/PIK3CD/IRAK1/CD3E/IL1B/CD3G/TLR7/JUN/STAT3/CD3D/OAS1/OAS2/MX2/MYD88/IKBKB/IRAK4/IFIH1/BCL2L1/STAT2/OAS3/MX1/IL2RG/IRF7/HSPA1A/FOS/CD46/CD209/CASP3/TLR4/CD28
hsa04514,Cell adhesion molecule (CAM) interaction,143,0.42382330066493556,1.9654771782659093,1.3942968592714161e-6,7.4785013360921405e-6,4.025003692633594e-6,3194,"tags=48%, list=20%, signal=39%",CLDN23/SDC4/CD274/PDCD1LG2/CD99/ITGB2/HLA-E/ICAM1/F11R/ITGAM/SDC2/CD86/CD4/NECTIN2/CD6/HLA-DMA/HLA-A/CD58/SELPLG/HLA-DPB1/PTPRC/HLA-C/HLA-DRB1/HLA-B/CD276/CD40/CLDN4/HLA-DMB/CD2/HLA-DQB1/CLDN7/HLA-DOA/HLA-DRA/VCAM1/SDC1/HLA-F/CTLA4/VSIR/PECAM1/HLA-DQA1/ICAM3/HLA-DPA1/ITGB1/CD8B/ITGAV/SELL/ITGA4/SPN/CD34/CNTNAP1/ITGAL/SELE/HLA-G/CLDN1/JAML/SIGLEC1/NRCAM/CLDN10/CD99L2/CD28/ITGB7/CD226/ICOSLG/LOC102723996/ITGA6/CDH5/HLA-DRB5/HLA-DQB2
hsa04940,Type I diabetes mellitus,36,0.6312188683174124,2.2636577493138064,2.125933224386606e-6,1.123254270795311e-5,6.045466042639053e-6,3194,"tags=67%, list=20%, signal=54%",FAS/HLA-E/CD86/HLA-DMA/HLA-A/PRF1/HLA-DPB1/HLA-C/HLA-DRB1/HLA-B/IL1A/HLA-DMB/HLA-DQB1/HLA-DOA/HLA-DRA/IL1B/HLA-F/HLA-DQA1/HLA-DPA1/GZMB/HLA-G/CD28/HLA-DRB5/HLA-DQB2
hsa04658,Th1 and Th2 cell differentiation,83,0.4847985535232098,2.063735169192748,2.4654326853545676e-6,1.283475250905172e-5,6.907791270111097e-6,2206,"tags=41%, list=14%, signal=36%",STAT5A/IL4R/STAT6/IL2RA/NFATC2/CD4/GATA3/MAF/JAK3/NFKB1/IL2RB/HLA-DMA/HLA-DPB1/NFKBIA/HLA-DRB1/MAPK13/LCK/HLA-DMB/HLA-DQB1/IFNGR2/HLA-DOA/CD3E/HLA-DRA/CD3G/IL12RB1/RUNX3/JUN/CD3D/HLA-DQA1/STAT4/HLA-DPA1/NOTCH3/IKBKB/IFNGR1
hsa04216,Ferroptosis,40,0.5902435561453645,2.1936003019293175,5.244304129895121e-6,2.6147657211026373e-5,1.4072928799273788e-5,3798,"tags=60%, list=23%, signal=46%",STEAP3/SAT1/SLC39A8/CP/GCLM/MAP1LC3C/ACSL5/CYBB/PRNP/ACSL1/SLC39A14/HMOX1/SLC7A11/ACSL3/FTL/SLC40A1/FTH1/ACSL4/SLC3A2/LPCAT3/TFRC/MAP1LC3A/ATG7/GSS
hsa05131,Shigellosis,233,0.3622488694973003,1.784357524217739,6.09694424606172e-6,2.997664254313679e-5,1.6133726732999584e-5,3303,"tags=32%, list=20%, signal=26%",TNFRSF1A/CASP4/CASP1/CD44/WIPI1/HKDC1/HK3/CD14/HCLS1/SQSTM1/IL1R1/ITGA5/RIPK1/C3/TRADD/ACTN1/PYCARD/NFKB1/CCL5/CAPN2/STING1/CYTH4/WASF2/PLCB2/MAP1LC3C/MYL12A/IRF3/PLCG2/TLR5/NLRP3/IL18/CALCOCO2/PRKCD/NFKBIA/MAPK13/UBC/MYL9/PIK3CD/PXN/CXCL8/IL1B/ACTN4/CAPN1/JUN/TIFA/HK1/MYL5/MYD88/ITGB1/TRAF5/ACTR3/IKBKB/RBCK1/TLN1/BCL2L1/VCL/ACTB/TNIP1/NLRC4/ARF6/RRAGC/ITPR3/VDAC1/ARPC2/ACTR2/PLCD1/TLR4/NAIP/MALT1/WASL/ARPC3/CUL1/PFN1/RHOA/CAPNS1
hsa05416,Viral myocarditis,66,0.5024632134755285,2.05842345421075,1.073146442172988e-5,5.204025212729284e-5,2.800858053832889e-5,3248,"tags=53%, list=20%, signal=43%",CASP8/ITGB2/HLA-E/ICAM1/CD86/RAC2/HLA-DMA/HLA-A/PRF1/HLA-DPB1/LAMA2/HLA-C/HLA-DRB1/HLA-B/CD40/HLA-DMB/HLA-DQB1/HLA-DOA/HLA-DRA/SNTA1/HLA-F/SSPN/HLA-DQA1/CD55/HLA-DPA1/CAV1/ACTB/ITGAL/HLA-G/CASP3/CD28/HLA-DRB5/HLA-DQB2/DAG1/DTNA
hsa04979,Cholesterol metabolism,41,0.5768299970796501,2.1467162824284687,1.4416746308147614e-5,6.804704257445673e-5,3.662359413017149e-5,4292,"tags=56%, list=27%, signal=41%",PLTP/NPC2/CYP27A1/NCEH1/SOAT1/LRPAP1/ANGPTL4/LIPC/TSPO/LIPG/LDLRAP1/APOC1/LRP1/VDAC1/APOB/SORT1/LDLR/ABCB11/ABCA1/CD36/NPC1/APOC2/APOE
hsa04066,HIF-1 signaling pathway,103,0.428198635178224,1.886762505119415,3.2508730302736966e-5,1.4945572113206346e-4,8.043855344901424e-5,3740,"tags=37%, list=23%, signal=29%",TIMP1/LTBR/EGF/HKDC1/HK3/ERBB2/SERPINE1/CDKN1A/NFKB1/MKNK1/ANGPT1/NOS2/MKNK2/PLCG2/CYBB/IL6/PIK3CD/IFNGR2/EPAS1/IL6R/STAT3/HMOX1/HK1/CAMK2D/PFKFB3/IFNGR1/MAP2K1/HIF1A/PFKL/TLR4/IGF1/ARNT/TFRC/LDHA/ALDOA/SLC2A1/EGFR/GAPDH
hsa05163,Human cytomegalovirus infection,199,0.3621796484188289,1.738850700652638,3.853432222371338e-5,1.748865393230069e-4,9.412567236831476e-5,2335,"tags=29%, list=14%, signal=25%",TNFRSF1A/FAS/CASP8/TAPBP/CCL2/TAPBPL/CXCR4/IL1R1/HLA-E/NFATC2/CCR5/PTK2B/RIPK1/TRADD/CDKN1A/CCR1/RAC2/NFKB1/CCL5/STING1/HLA-A/PTGS2/IL10RA/PLCB2/PTGER4/NFATC4/PDIA3/IRF3/HLA-C/PTGER2/NFKBIA/MAPK13/IL6/HLA-B/PIK3CD/B2M/PXN/CXCL8/IL1B/IL6R/CALML6/HLA-F/STAT3/GNG11/TAP1/TAP2/TRAF5/IKBKB/CXCL12/CXCR2/ITGAV/CALR/GRB2/GNGT2/MAP2K1/GNAI2/GNG5
hsa05310,Asthma,21,0.6774470678082836,2.1091031971979004,5.77147939175233e-5,2.4915898837564937e-4,1.3409984209334684e-4,3356,"tags=76%, list=21%, signal=60%",IL10/HLA-DMA/RNASE3/FCER1G/HLA-DPB1/HLA-DRB1/CD40/HLA-DMB/HLA-DQB1/HLA-DOA/HLA-DRA/HLA-DQA1/HLA-DPA1/HLA-DRB5/HLA-DQB2/FCER1A
hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,83,0.44216262682433166,1.8822386264325677,5.936076148229124e-5,2.5016320910394165e-4,1.3464032366284105e-4,3021,"tags=36%, list=19%, signal=30%",CD274/EGF/TLR2/NFATC2/PTPN6/CD4/BATF/NFKB1/TICAM1/BATF2/MAP2K3/NFKBIA/MAPK13/LCK/PIK3CD/IFNGR2/CD3E/CD3G/JUN/STAT3/CD3D/MYD88/IKBKB/IFNGR1/MAP2K1/HIF1A/FOS/TLR4/CD28/BATF3
